"placekey","parent_placekey","location_name","brands","latitude","longitude","street_address","city","region","postal_code","iso_country_code","polygon_wkt","polygon_class","includes_parking_lot","is_synthetic","building_height","enclosed"
25h-222@628-pm4-xt9,,Philadelphia Professional Driving School,,39.93449,-75.163926,1216 S 12th St Unit A,Philadelphia,PA,19147,US,"POLYGON ((-75.16410417099996 39.93448418400004, -75.16412028699995 39.93442871000008, -75.16495811799996 39.93456779400003, -75.16493931599996 39.934632513000054, -75.16496377799996 39.93463657400008, -75.16504301499998 39.93436382800007, -75.1651041699999 39.93437398000003, -75.16511625699997 39.934332374000064, -75.16504286999998 39.93432019200003, -75.16506838699996 39.93423235800003, -75.16504392499996 39.93422829800005, -75.16511913199997 39.93396942000004, -75.16508243899995 39.93396332900005, -75.16510123999996 39.93389860900004, -75.16521131899998 39.93391688200006, -75.16520460499999 39.93393999600005, -75.16533302999994 39.93396131500003, -75.16520813399995 39.93439123700006, -75.16523871299995 39.934396313000036, -75.16514201699994 39.93472915700005, -75.16377213199996 39.93450174900005, -75.16380167999995 39.93440004800004, -75.16378333299997 39.934397002000026, -75.16384779999998 39.934175107000044, -75.16415357599999 39.934225869000045, -75.16415894699998 39.934207377000064, -75.16477661599998 39.93430991400004, -75.16472423899995 39.93449020400004, -75.16464473699995 39.934477006000066, -75.16466488199995 39.93440766400005, -75.16459761099998 39.93439649700008, -75.16459089699998 39.93441961000008, -75.16448693199999 39.93440235200006, -75.16449364799996 39.934379239000066, -75.16442637699998 39.93436807100005, -75.16441966099995 39.93439118500004, -75.16423619499994 39.93436072800006, -75.16422545099994 39.93439771100003, -75.16416429499998 39.93438755900007, -75.16417638299998 39.93434595400004, -75.16411522699997 39.93433580100003, -75.16412194199995 39.934312687000045, -75.16404855599995 39.93430050400008, -75.16402169499997 39.93439296100007, -75.16405838799994 39.93439905200006, -75.16403689999999 39.93447301700007, -75.16410417099996 39.93448418400004))",SHARED_POLYGON,false,false,,false
22m-223@628-pg2-cdv,,One On One Tutoring Service,,40.058287,-75.188814,7047 Germantown Ave,Philadelphia,PA,19119,US,"POLYGON ((-75.18865133899999 40.05826945800004, -75.18878239299994 40.05818949300004, -75.18883258599999 40.058236341000054, -75.18888086799996 40.05820688000006, -75.18894221499994 40.05826413800003, -75.18891462399995 40.058280972000034, -75.18893135499997 40.058296589000065, -75.18874512099995 40.05841022200008, -75.18868935099994 40.05835816900003, -75.18872383999997 40.058337126000026, -75.18865133899999 40.05826945800004))",SHARED_POLYGON,false,false,,false
zzw-223@628-p74-vfz,,Free Library of Philadelphia Holmesburg Branch,,40.040422,-75.031748,7810 Frankford Ave,Philadelphia,PA,19136,US,"POLYGON ((-75.03177575799998 40.04059114200004, -75.03175310299997 40.040527121000025, -75.03171675299996 40.04053445000005, -75.03169895199994 40.040484148000075, -75.03165654599997 40.040492699000026, -75.03160961699996 40.04036008500003, -75.03182770799998 40.04031611100004, -75.03191509499999 40.040563046000045, -75.03177575799998 40.04059114200004))",OWNED_POLYGON,false,false,,false
22h-222@63s-dvx-vs5,,West Philly Tool Library,,39.943683,-75.210101,4620 Woodland Ave,Philadelphia,PA,19143,US,"POLYGON ((-75.20992411399999 39.94378295900003, -75.21007176599994 39.94367691000008, -75.20995585699995 39.943584721000036, -75.21002005199995 39.943538612000054, -75.21020916799995 39.94368902600007, -75.21022842699995 39.94367519300005, -75.21020402499994 39.94365578500003, -75.21022328299995 39.943641952000064, -75.21035139399999 39.943743846000075, -75.21031287599999 39.94377151100008, -75.21029457499998 39.94375695400004, -75.21027531599998 39.94377078700006, -75.21029971799999 39.943790196000066, -75.21020342399999 39.943859359000044, -75.21019122299998 39.943849654000076, -75.21009492899998 39.94391881700005, -75.20992411399999 39.94378295900003))",SHARED_POLYGON,false,false,,false
225-222@628-p85-7yv,,Prism Career Institute Philadelphia,,40.057812,-75.046474,8040 Roosevelt Blvd,Philadelphia,PA,19152,US,"POLYGON ((-75.0464793261516 40.05753326994576, -75.04681728448747 40.05772214191556, -75.04638276662706 40.05818405485337, -75.04604212608217 40.0579931312187, -75.0464793261516 40.05753326994576))",OWNED_POLYGON,true,false,,false
222-222@628-pgc-mx5,,School Of The Future,,39.975463,-75.203333,4021 Parkside Ave,Philadelphia,PA,19104,US,"POLYGON ((-75.20409057099994 39.97527181700008, -75.20386285499995 39.975649479000026, -75.20377416399998 39.97561895600006, -75.20376681899995 39.97563113900003, -75.20372650499996 39.97561726400005, -75.20368977699997 39.97567817700008, -75.20365752499998 39.97566707800007, -75.20357672199998 39.975801087000036, -75.20340740499995 39.97574281500005, -75.20339638599995 39.97576108900006, -75.20328350699998 39.97572224100003, -75.20329819999995 39.97569787500004, -75.20317725899997 39.97565625200008, -75.20316624099996 39.975674526000034, -75.20310173899998 39.975652326000045, -75.20259123899996 39.975796589000026, -75.20254075699995 39.97569462800004, -75.20258183199996 39.975683021000066, -75.20255768799996 39.975634257000024, -75.20252834999997 39.97564254800005, -75.20250640099994 39.97559821700003, -75.20246532699997 39.97560982400006, -75.20232485899999 39.97532610600007, -75.20246568599998 39.97528630900007, -75.20244373799994 39.97524197900003, -75.20247894399995 39.97523203000003, -75.20249211299995 39.97525862800006, -75.20259773399994 39.975228780000066, -75.20261090299994 39.97525538000008, -75.20275759799995 39.97521392500005, -75.20274881799998 39.975196193000045, -75.20291311599993 39.97514976300005, -75.20310661899998 39.97521636100004, -75.20315270999998 39.97530945500006, -75.20325246299996 39.975281266000025, -75.20317344899996 39.975121675000025, -75.20327996199995 39.97494502700005, -75.20344425899998 39.97489859800004, -75.20345523299994 39.97492076200007, -75.20360779499998 39.974877649000064, -75.20362096499997 39.97490424700004, -75.20366790699995 39.97489098200003, -75.20371180399997 39.97497964300004, -75.20396174599995 39.975065663000066, -75.20388094299994 39.97519967200003, -75.20409057099994 39.97527181700008))",OWNED_POLYGON,false,false,,false
zzw-222@63s-dw2-3qz,,St Frances Cabrini Regional,,39.969579,-75.249184,405 N 65th St,Philadelphia,PA,19151,US,"POLYGON ((-75.24929734916793 39.97005364391626, -75.24881455154525 39.969991976123985, -75.24892967868993 39.969351052555524, -75.24941515852163 39.969408609703024, -75.24929734916793 39.97005364391626))",OWNED_POLYGON,true,false,,false
22n-222@628-pmb-g6k,,Mccall Gen George A Sch,,39.94455,-75.15275,325 S 7th St,Philadelphia,PA,19106,US,"POLYGON ((-75.15215607099998 39.94458233900008, -75.15220314399994 39.94436754800006, -75.15246261899995 39.94440003200003, -75.15245647999996 39.94442804900007, -75.15248736899997 39.94443191600004, -75.15247201999995 39.94450195600007, -75.15255233299996 39.94451201100003, -75.15256870599995 39.94443730100005, -75.15268608799994 39.944451996000055, -75.15269018099997 39.94443331800005, -75.15304232499994 39.944477402000075, -75.15299116199998 39.94471087200003, -75.15241042999997 39.944638170000076, -75.15232754099998 39.945016390000035, -75.15191979199994 39.944965343000035, -75.15198221599996 39.94468051100006, -75.15202546099994 39.944685925000044, -75.15203160199997 39.94465790900006, -75.15216751799994 39.94467492500007, -75.15218696099998 39.94458620700004, -75.15215607099998 39.94458233900008))",OWNED_POLYGON,false,false,,false
23b-222@628-pgf-h3q,,Daniel Gracie University City,,39.960796,-75.198135,3826 Lancaster Ave,Philadelphia,PA,19104,US,"POLYGON ((-75.19814412014932 39.96081290293849, -75.19807740020009 39.960778981074895, -75.19808544682714 39.960768187751114, -75.19817060696336 39.96075739442565, -75.19818703549356 39.9607627910886, -75.19814412014932 39.96081290293849))",OWNED_POLYGON,false,false,,false
222-222@628-pgb-dvz,,Free Library of Philadelphia,,39.959628,-75.17103,1901 Vine St,Philadelphia,PA,19103,US,"POLYGON ((-75.17057508799996 39.95983601000006, -75.17057815499999 39.95982200100008, -75.17044838499999 39.95980577800003, -75.17057106799996 39.959245431000056, -75.17073791299998 39.95926629000007, -75.17069599699994 39.95945774200004, -75.17088138099996 39.959480917000064, -75.17090387199994 39.95937818700003, -75.17101189899995 39.95931973100005, -75.17130233399996 39.959356040000046, -75.17130540099998 39.95934203100006, -75.17162673299998 39.95938220100004, -75.17150201399994 39.959951888000035, -75.17057508799996 39.95983601000006))",OWNED_POLYGON,false,false,,false
222-223@628-pjb-8n5,,United Jewish Organization,,40.051165,-75.142452,6410 N Broad St,Philadelphia,PA,19126,US,"POLYGON ((-75.14275458799995 40.051340475000075, -75.14227199599998 40.051280106000036, -75.14233147499993 40.051009273000034, -75.14281406499998 40.05106964200007, -75.14275458799995 40.051340475000075))",SHARED_POLYGON,false,false,,false
zzy-222@63s-dvx-j35,,Bibleway Academy,,39.976039,-75.226186,5186 Bibleway St,Philadelphia,PA,19131,US,"POLYGON ((-75.22638636528987 39.976305905952096, -75.22598403393764 39.97613941801593, -75.2261208265974 39.97594826470013, -75.22651242911357 39.97612914096953, -75.22638636528987 39.976305905952096))",OWNED_POLYGON,false,false,,false
zzw-222@628-pp5-5pv,,Kensington Creative & Performing Arts Hs,,39.977302,-75.133433,1901 N Front St,Philadelphia,PA,19122,US,"POLYGON ((-75.13306888299996 39.977961995000044, -75.13307776699997 39.97791992900005, -75.13296021799994 39.977905761000045, -75.13299871499999 39.97772347700004, -75.13309151699997 39.977734663000035, -75.13310040099998 39.97769259700004, -75.13323032399995 39.977708257000074, -75.13324216799998 39.977652170000056, -75.13286477399998 39.977606680000065, -75.13290721999994 39.97740570000008, -75.13328461399993 39.97745119000007, -75.13333791599996 39.97719879600004, -75.13331316799997 39.97719581300004, -75.13333685899994 39.97708363800007, -75.13297802699998 39.977040386000056, -75.13302047199994 39.97683940600007, -75.13342260999997 39.976887877000024, -75.13343741499995 39.976817769000036, -75.13331782299997 39.976693116000035, -75.13328912899993 39.976708829000074, -75.13318513499996 39.97660043600007, -75.13330709 39.97653365600007, -75.13329149199996 39.97651739600008, -75.13342779299995 39.976442760000054, -75.13347978899998 39.97649695700005, -75.13353000499995 39.97646945900004, -75.13357680299998 39.97651823600006, -75.13359832399993 39.976506451000034, -75.13367631899996 39.976587746000064, -75.13370501299994 39.976572033000025, -75.13381940699998 39.976691265000056, -75.13366875699995 39.976773759000025, -75.13368435599995 39.97679001800003, -75.13356957599996 39.97685286900003, -75.13353305399994 39.97702580600003, -75.13347737399994 39.97701909500006, -75.13346552899998 39.97707518200008, -75.13359545099996 39.97709084200005, -75.13350463999996 39.97752084600006, -75.13347370699995 39.97751711800004, -75.13345692599995 39.977596575000064, -75.13342599299995 39.97759284700004, -75.13339736699999 39.97772839100003, -75.13355203699996 39.97774703400006, -75.13349281399996 39.978027471000075, -75.13318965899998 39.97799093100008, -75.13319261899994 39.97797691000005, -75.13306888299996 39.977961995000044))",OWNED_POLYGON,false,false,,false
238-222@628-pg8-hqz,,Morris Robert Sch,,39.9754,-75.178793,2600 W Thompson St,Philadelphia,PA,19121,US,"POLYGON ((-75.17892896999996 39.97510317900003, -75.17888615599998 39.97528491300005, -75.17891082699998 39.97528823000005, -75.17885813299995 39.97551190200005, -75.17924671299994 39.97556415300005, -75.17920499699994 39.975741226000025, -75.17858203399999 39.97565745900005, -75.17862814299997 39.975461745000075, -75.17859730299995 39.97545759900004, -75.17873343299993 39.97487978000004, -75.17934405199998 39.97496188800005, -75.17929904299996 39.97515294100003, -75.17892896999996 39.97510317900003))",OWNED_POLYGON,false,false,,false
223-222@628-pgb-2tv,,St John The Evangelist School,,39.957591,-75.167754,222 N 17th St,Philadelphia,PA,19103,US,"POLYGON ((-75.16781847799996 39.95745709100004, -75.16791972299995 39.957469751000076, -75.16785939699997 39.95774525400003, -75.16758750699995 39.95771125600004, -75.16764783599996 39.95743575400007, -75.16781847799996 39.95745709100004))",OWNED_POLYGON,false,false,,false
zzy-223@628-p7w-6zf,,The Philadelphia School Of Languages,,40.05776,-75.060284,7708 Castor Ave,Philadelphia,PA,19152,US,"POLYGON ((-75.06027530199998 40.05809067900003, -75.06023926599994 40.05812883700003, -75.06018147999998 40.05809775800003, -75.06008881799994 40.05819587900004, -75.05985044599998 40.05806767800004, -75.06029830999995 40.05759342600004, -75.06052945799996 40.05771774200008, -75.06045223999996 40.05779951000005, -75.0604089 40.057776201000024, -75.06016695099999 40.05803240600005, -75.06027530199998 40.05809067900003))",SHARED_POLYGON,false,false,,false
zzw-222@628-pmb-7bk,,Student Ed Ctr & Delaware Valley High School Cc,,39.948645,-75.162558,1311 Chancellor St,Philadelphia,PA,19107,US,"POLYGON ((-75.16247567899995 39.948893535000025, -75.16245580299994 39.94905375500008, -75.16229992299998 39.94904271000007, -75.16220951199995 39.948960244000034, -75.16222704999996 39.94881887400004, -75.16227693099995 39.94882240800007, -75.16229096199999 39.94870931100007, -75.16233460699993 39.94871240400005, -75.16233636099997 39.948698267000054, -75.16230518499998 39.94869605900004, -75.16231746199998 39.94859709900004, -75.16234863799997 39.94859930800004, -75.16235389899998 39.94855689700006, -75.16274671399998 39.94858472900006, -75.16272859299994 39.948730813000054, -75.16235448199996 39.948704305000035, -75.16235214399995 39.94872315400005, -75.16244567099994 39.948729781000054, -75.16244274899998 39.94875334300008, -75.16249886499998 39.94875731900004, -75.16249535799994 39.94878559400007, -75.16257641599998 39.948791336000056, -75.16257232399994 39.94882432300005, -75.16249750099996 39.94881902100008, -75.16249223999995 39.94886143300005, -75.16251718199999 39.94886319900007, -75.16251308899996 39.94889618600007, -75.16247567899995 39.948893535000025))",OWNED_POLYGON,false,false,,false
224-222@628-pgb-g6k,,Kumon Institute of Education,Kumon Institute of Education,39.958905,-75.175832,238 N 22nd St Fl 1,Philadelphia,PA,19103,US,"POLYGON ((-75.175731 39.9589472796313, -75.175755 39.958853, -75.17603 39.958879, -75.175992 39.95898, -75.175731 39.9589472796313))",OWNED_POLYGON,,false,,false
zzw-223@628-pmf-hqz,,DeVry University Philadelphia Center,,39.954059,-75.170393,1800 John F Kennedy Blvd,Philadelphia,PA,19103,US,"POLYGON ((-75.17029679699993 39.954070211000044, -75.17030632899997 39.95403787300006, -75.17034912099996 39.954045077000046, -75.17036546299994 39.95398963900004, -75.17043882099995 39.95400198800007, -75.17050058899997 39.95407542400005, -75.17054543799998 39.95405388000006, -75.17050267599996 39.95400304000003, -75.17057742499998 39.95396713300005, -75.17061068499999 39.95400667600006, -75.17056583499993 39.954028219000065, -75.17059909499994 39.95406776200008, -75.17051687099996 39.95410725900007, -75.17029679699993 39.954070211000044))",SHARED_POLYGON,false,false,,false
222-223@628-pg3-jn5,,Lutheran Theological Seminary At Philadelphia,,40.061857,-75.190774,7301 Germantown Ave,Philadelphia,PA,19119,US,"POLYGON ((-75.19111170017148 40.06160394636138, -75.19102012201432 40.06166884633927, -75.19108040566033 40.06179647299622, -75.19093422526902 40.06191758989368, -75.1907679283101 40.06191758989368, -75.1906461483777 40.062024346560655, -75.19044632380609 40.061941207148884, -75.19098831855679 40.06146230050283, -75.19111170017148 40.06160394636138))",OWNED_POLYGON,true,false,,false
236-222@628-pgf-g6k,,Cockrell Christian School,,39.961985,-75.202086,4512 Lancaster Ave,Philadelphia,PA,19131,US,"POLYGON ((-75.20202088199994 39.96196671600006, -75.20214575599994 39.96195912100006, -75.20215353699996 39.96202580200003, -75.20207242299995 39.96203120600006, -75.20206912199995 39.96200291800005, -75.20202544599994 39.96200582800003, -75.20202088199994 39.96196671600006))",OWNED_POLYGON,false,false,,false
zzw-222@628-pg5-xh5,,Saul W B Agricultural School,,40.049395,-75.22142,7100 Henry Ave,Philadelphia,PA,19128,US,"POLYGON ((-75.22074442399997 40.04923239900006, -75.22072140699998 40.04922232600006, -75.22077923899997 40.04914704500004, -75.22083294699996 40.04917054900005, -75.22084184399995 40.04915896700004, -75.22127917899996 40.049350350000054, -75.22150605899998 40.049055019000036, -75.22199710299998 40.04926990300004, -75.22169459799994 40.04966368000004, -75.22161787199997 40.04963010400007, -75.22160007699995 40.04965326700005, -75.22139291799994 40.049562613000035, -75.22141516099998 40.04953365800003, -75.22120032899994 40.04943964600005, -75.22116028999994 40.04949176300005, -75.22069993599996 40.049290306000046, -75.22074442399997 40.04923239900006))",OWNED_POLYGON,false,false,,false
zzw-222@628-pg3-hh5,,Holy Cross Parish School,,40.061975,-75.188783,144 E Mount Airy Ave,Philadelphia,PA,19119,US,"POLYGON ((-75.18883018504528 40.06214675661364, -75.18813012849239 40.06170539887527, -75.1888167740002 40.061069017568194, -75.18949537288097 40.06150422091105, -75.18883018504528 40.06214675661364))",OWNED_POLYGON,true,false,,false
